session_id,customer_id,station_id,session_start_time,kwh_charged,cost_per_kwh,total_cost
S105439,C7404,41,2024-09-07 13:38:00,23.119807,22.5,520.195658
S10544,C0739,189,2024-08-22 09:30:00,17.462879,22.5,392.914778
S105440,C7404,115,2024-08-20 16:46:00,18.693924,13.5,252.367974
S105441,C7404,18,2024-10-25 14:44:00,14.335046,18.0,258.030828
S105442,C7405,167,2024-09-09 10:30:00,33.50822,13.5,452.36097
S105443,C7405,18,2024-10-28 09:23:00,25.152121,18.0,452.738178
S105444,C7405,51,2024-10-16 18:56:00,29.079012,22.5,654.27777
S105445,C7405,157,2024-08-14 09:08:00,34.3,22.5,771.75
S105446,C7405,157,2024-10-10 09:07:00,25.662536,22.5,577.40706
S105447,C7405,180,2024-10-05 17:43:00,26.12645,18.0,470.2761
S105448,C7405,36,2024-08-23 20:11:00,34.3,18.0,617.4
S105449,C7405,76,2024-10-06 18:21:00,27.646488,18.0,497.636784
S10545,C0739,21,2024-10-04 09:44:00,12.157355,22.5,273.540488
S105450,C7405,32,2024-09-10 09:09:00,25.569731,13.5,345.191369
S105451,C7405,147,2024-08-12 08:57:00,34.256347,18.0,616.614246
S105452,C7405,57,2024-10-05 11:31:00,28.60121,18.0,514.82178
S105453,C7405,157,2024-08-27 21:47:00,34.3,22.5,771.75
S105454,C7405,182,2024-09-23 12:02:00,27.246867,18.0,490.443606
S105455,C7406,63,2024-10-18 21:32:00,54.314958,13.5,733.251933
S105456,C7406,32,2024-08-23 18:33:00,61.158304,13.5,825.637104
S105457,C7406,180,2024-09-20 12:55:00,47.44226,18.0,853.96068
S105458,C7406,138,2024-10-09 15:53:00,56.547469,18.0,1017.854442
S105459,C7406,18,2024-11-06 14:37:00,57.150026,18.0,1028.700468
S10546,C0739,180,2024-10-14 11:53:00,17.49753,18.0,314.95554
S105460,C7406,68,2024-11-05 09:12:00,45.624913,18.0,821.248434
S105461,C7407,155,2024-08-18 01:26:00,28.666626,13.5,386.999451
S105462,C7407,118,2024-10-12 14:07:00,28.023565,13.5,378.318128
S105463,C7407,63,2024-10-12 12:21:00,28.595026,13.5,386.032851
S105464,C7407,71,2024-08-17 08:52:00,27.680913,13.5,373.692325
S105465,C7407,87,2024-08-22 15:10:00,26.974422,13.5,364.154697
S105466,C7407,76,2024-10-21 08:54:00,34.3,18.0,617.4
S105467,C7407,57,2024-10-16 01:51:00,34.3,18.0,617.4
S105468,C7407,24,2024-08-22 00:07:00,33.99272,13.5,458.90172
S105469,C7407,181,2024-08-18 19:16:00,33.916476,18.0,610.496568
S10547,C0739,72,2024-10-06 12:44:00,17.28268,22.5,388.8603
S105470,C7407,12,2024-10-02 17:13:00,28.291358,18.0,509.244444
S105471,C7407,168,2024-09-25 18:13:00,28.602435,22.5,643.554787
S105472,C7407,186,2024-09-26 09:19:00,34.3,13.5,463.05
S105473,C7407,185,2024-09-19 08:36:00,27.224193,13.5,367.526606
S105474,C7407,8,2024-10-31 19:00:00,34.3,18.0,617.4
S105475,C7407,147,2024-11-02 15:31:00,33.76261,18.0,607.72698
S105476,C7408,168,2024-10-26 18:41:00,18.13,22.5,407.925
S105477,C7408,68,2024-09-12 06:42:00,18.13,18.0,326.34
S105478,C7408,180,2024-10-11 03:44:00,17.581356,18.0,316.464408
S105479,C7408,98,2024-09-07 03:32:00,18.13,22.5,407.925
S10548,C0739,182,2024-10-09 03:56:00,14.697544,18.0,264.555792
S105480,C7408,27,2024-08-19 12:00:00,18.13,22.5,407.925
S105481,C7408,188,2024-08-19 10:23:00,18.13,18.0,326.34
S105482,C7408,40,2024-11-06 13:06:00,18.13,13.5,244.755
S105483,C7408,197,2024-10-19 11:17:00,18.13,18.0,326.34
S105484,C7408,2,2024-09-20 06:50:00,18.13,18.0,326.34
S105485,C7408,41,2024-10-29 16:23:00,18.13,22.5,407.925
S105486,C7408,9,2024-10-03 04:08:00,18.13,13.5,244.755
S105487,C7409,151,2024-09-23 06:39:00,33.923006,18.0,610.614108
S105488,C7409,21,2024-09-06 16:51:00,22.091836,22.5,497.06631
S105489,C7409,56,2024-09-08 12:26:00,34.169557,18.0,615.052026
S10549,C0739,186,2024-08-26 07:36:00,20.126175,13.5,271.703363
S105490,C7409,147,2024-10-24 23:27:00,20.376238,18.0,366.772284
S105491,C7409,29,2024-10-10 12:22:00,28.287403,18.0,509.173254
S105492,C7409,50,2024-08-12 15:41:00,29.193846,18.0,525.489228
S105493,C7409,188,2024-09-07 10:02:00,30.432464,18.0,547.784352
S105494,C7409,9,2024-08-14 06:15:00,23.470869,13.5,316.856732
S105495,C7409,142,2024-08-23 11:24:00,29.404307,13.5,396.958145
S105496,C7409,41,2024-09-05 02:43:00,20.891957,22.5,470.069033
S105497,C7409,24,2024-10-08 11:20:00,29.690386,13.5,400.820211
S105498,C7410,72,2024-08-24 12:55:00,23.422665,22.5,527.009962
S105499,C7410,186,2024-10-15 02:42:00,16.205972,13.5,218.780622
S10550,C0739,63,2024-11-07 15:38:00,9.568766,13.5,129.178341
S105500,C7410,7,2024-10-24 16:58:00,15.684785,18.0,282.32613
S105501,C7410,97,2024-10-13 02:43:00,18.535235,18.0,333.63423
S105502,C7410,189,2024-10-05 12:31:00,15.283738,22.5,343.884105
S105503,C7410,68,2024-08-21 22:38:00,23.002411,18.0,414.043398
S105504,C7410,50,2024-11-06 21:01:00,11.854881,18.0,213.387858
S105505,C7410,144,2024-10-08 13:41:00,22.84286,18.0,411.17148
S105506,C7410,155,2024-10-16 18:53:00,12.507369,13.5,168.849481
S105507,C7410,182,2024-09-08 07:56:00,16.835062,18.0,303.031116
S105508,C7410,21,2024-09-09 13:26:00,14.265257,22.5,320.968282
S105509,C7410,151,2024-09-23 09:09:00,15.415995,18.0,277.48791
S10551,C0739,27,2024-10-13 10:47:00,16.071206,22.5,361.602135
S105510,C7411,75,2024-09-27 00:14:00,28.616,13.5,386.316
S105511,C7411,63,2024-10-07 09:48:00,28.616,13.5,386.316
S105512,C7411,109,2024-09-23 18:19:00,28.616,13.5,386.316
S105513,C7411,23,2024-08-30 10:26:00,28.616,22.5,643.86
S105514,C7411,27,2024-09-21 10:41:00,28.019612,22.5,630.44127
S105515,C7411,185,2024-09-18 13:57:00,28.616,13.5,386.316
S105516,C7411,196,2024-09-15 09:09:00,28.616,13.5,386.316
S105517,C7411,151,2024-09-24 19:42:00,28.616,18.0,515.088
S105518,C7411,50,2024-09-08 09:47:00,28.616,18.0,515.088
S105519,C7411,36,2024-08-22 11:32:00,28.616,18.0,515.088
S10552,C0739,189,2024-08-11 15:48:00,19.239818,22.5,432.895905
S105520,C7411,76,2024-10-14 04:02:00,19.566199,18.0,352.191582
S105521,C7411,41,2024-09-27 11:34:00,28.616,22.5,643.86
S105522,C7411,41,2024-08-12 15:22:00,28.616,22.5,643.86
S105523,C7411,97,2024-09-19 04:48:00,16.723423,18.0,301.021614
S105524,C7411,2,2024-10-17 22:46:00,24.676883,18.0,444.183894
S105525,C7411,97,2024-10-08 05:56:00,28.616,18.0,515.088
S105526,C7411,93,2024-10-14 19:17:00,28.272386,22.5,636.128685
S105527,C7411,40,2024-10-01 09:44:00,28.616,13.5,386.316
S105528,C7411,97,2024-10-16 08:47:00,28.616,18.0,515.088
S105529,C7411,23,2024-11-02 08:51:00,22.959516,22.5,516.58911
S10553,C0739,190,2024-10-31 00:08:00,21.07,18.0,379.26
S105530,C7411,118,2024-08-30 08:56:00,28.089296,13.5,379.205496
S105531,C7412,167,2024-11-05 11:25:00,35.811917,13.5,483.46088
S105532,C7412,18,2024-08-26 10:16:00,39.69,18.0,714.42
S105533,C7412,57,2024-10-05 17:55:00,39.69,18.0,714.42
S105534,C7412,167,2024-10-02 04:51:00,39.69,13.5,535.815
S105535,C7412,130,2024-09-24 01:37:00,39.69,22.5,893.025
S105536,C7412,71,2024-11-05 19:53:00,39.69,13.5,535.815
S105537,C7412,155,2024-10-21 19:37:00,39.69,13.5,535.815
S105538,C7412,167,2024-08-17 19:26:00,39.69,13.5,535.815
S105539,C7412,21,2024-08-12 16:17:00,39.69,22.5,893.025
S10554,C0740,58,2024-11-01 11:55:00,11.76,13.5,158.76
S105540,C7412,157,2024-11-01 02:26:00,39.69,22.5,893.025
S105541,C7412,186,2024-10-09 22:32:00,39.69,13.5,535.815
S105542,C7412,97,2024-08-19 12:36:00,39.69,18.0,714.42
S105543,C7412,32,2024-08-18 12:12:00,39.69,13.5,535.815
S105544,C7412,75,2024-10-05 04:56:00,39.69,13.5,535.815
S105545,C7412,24,2024-11-02 17:22:00,39.69,13.5,535.815
S105546,C7412,167,2024-11-01 08:11:00,39.69,13.5,535.815
S105547,C7412,174,2024-09-25 18:18:00,39.69,18.0,714.42
S105548,C7412,40,2024-09-07 14:18:00,39.69,13.5,535.815
S105549,C7412,71,2024-10-01 19:39:00,39.69,13.5,535.815
S10555,C0740,174,2024-08-31 16:19:00,11.76,18.0,211.68
S105550,C7412,21,2024-10-27 19:29:00,39.69,22.5,893.025
S105551,C7412,21,2024-10-22 12:14:00,39.69,22.5,893.025
S105552,C7412,186,2024-11-04 23:17:00,39.69,13.5,535.815
S105553,C7412,92,2024-10-12 06:40:00,39.69,18.0,714.42
S105554,C7412,155,2024-09-16 20:57:00,39.69,13.5,535.815
S105555,C7413,182,2024-08-30 00:11:00,29.596,18.0,532.728
S105556,C7413,196,2024-09-07 15:54:00,29.596,13.5,399.546
S105557,C7413,56,2024-09-25 23:36:00,24.29641,18.0,437.33538
S105558,C7413,87,2024-10-02 20:03:00,27.525912,13.5,371.599812
S105559,C7413,51,2024-08-22 20:30:00,24.597806,22.5,553.450635
S10556,C0740,140,2024-09-03 11:54:00,11.76,18.0,211.68
S105560,C7413,190,2024-11-04 14:27:00,29.596,18.0,532.728
S105561,C7413,197,2024-11-02 13:48:00,29.068757,18.0,523.237626
S105562,C7413,9,2024-08-26 21:50:00,29.596,13.5,399.546
S105563,C7413,32,2024-10-13 22:38:00,29.596,13.5,399.546
S105564,C7413,18,2024-10-07 10:31:00,28.780138,18.0,518.042484
S105565,C7413,155,2024-11-07 15:15:00,17.866823,13.5,241.202111
S105566,C7413,40,2024-08-19 09:05:00,29.596,13.5,399.546
S105567,C7413,9,2024-09-04 14:26:00,29.596,13.5,399.546
S105568,C7413,92,2024-10-15 14:36:00,25.612213,18.0,461.019834
S105569,C7413,152,2024-08-14 05:44:00,29.278637,18.0,527.015466
S10557,C0740,108,2024-09-05 00:00:00,11.76,18.0,211.68
S105570,C7414,147,2024-08-15 03:28:00,17.768063,18.0,319.825134
S105571,C7414,93,2024-10-26 14:11:00,17.666502,22.5,397.496295
S105572,C7414,88,2024-09-13 19:59:00,17.670293,22.5,397.581592
S105573,C7414,56,2024-09-13 15:44:00,14.871911,18.0,267.694398
S105574,C7414,186,2024-09-17 09:03:00,14.97785,13.5,202.200975
S105575,C7414,56,2024-09-01 22:29:00,19.575374,18.0,352.356732
S105576,C7414,8,2024-09-16 18:52:00,15.84085,18.0,285.1353
S105577,C7414,32,2024-11-02 21:57:00,19.062696,13.5,257.346396
S105578,C7414,164,2024-10-10 09:49:00,16.63978,13.5,224.63703
S105579,C7414,32,2024-10-28 16:57:00,12.167211,13.5,164.257349
S10558,C0740,75,2024-10-27 13:32:00,11.76,13.5,158.76
S105580,C7414,181,2024-08-27 16:32:00,18.642412,18.0,335.563416
S105581,C7414,147,2024-08-14 14:20:00,20.71302,18.0,372.83436
S105582,C7415,27,2024-09-24 13:05:00,62.312885,22.5,1402.039913
S105583,C7415,144,2024-09-22 17:13:00,51.292435,18.0,923.26383
S105584,C7415,197,2024-10-03 02:58:00,57.022903,18.0,1026.412254
S105585,C7415,27,2024-10-11 18:01:00,49.880661,22.5,1122.314873
S105586,C7415,72,2024-10-05 14:54:00,65.17,22.5,1466.325
S105587,C7415,185,2024-09-29 10:43:00,53.197072,13.5,718.160472
S105588,C7415,9,2024-09-12 20:07:00,41.673564,13.5,562.593114
S105589,C7415,185,2024-11-05 16:08:00,61.481037,13.5,829.993999
S10559,C0740,18,2024-10-03 23:18:00,11.76,18.0,211.68
S105590,C7415,26,2024-10-01 15:22:00,51.486345,18.0,926.75421
S105591,C7415,51,2024-08-24 14:13:00,65.17,22.5,1466.325
S105592,C7416,190,2024-11-07 12:13:00,11.76,18.0,211.68
S105593,C7416,109,2024-10-12 01:43:00,11.76,13.5,158.76
S105594,C7416,36,2024-10-14 02:05:00,11.76,18.0,211.68
S105595,C7416,72,2024-09-12 11:41:00,11.76,22.5,264.6
S105596,C7416,186,2024-10-24 10:35:00,11.76,13.5,158.76
S105597,C7416,151,2024-09-23 03:35:00,11.395037,18.0,205.110666
S105598,C7416,140,2024-10-25 17:36:00,11.76,18.0,211.68
S105599,C7416,29,2024-09-11 15:27:00,11.76,18.0,211.68
S10560,C0740,174,2024-09-23 18:19:00,8.233406,18.0,148.201308
S105600,C7416,130,2024-09-08 10:23:00,11.76,22.5,264.6
S105601,C7416,18,2024-11-02 23:43:00,11.76,18.0,211.68
S105602,C7416,63,2024-11-02 20:37:00,11.76,13.5,158.76
S105603,C7416,57,2024-09-23 05:24:00,11.76,18.0,211.68
S105604,C7416,89,2024-10-21 01:18:00,11.76,13.5,158.76
S105605,C7416,58,2024-10-17 15:11:00,11.76,13.5,158.76
S105606,C7416,185,2024-10-12 12:33:00,11.76,13.5,158.76
S105607,C7416,25,2024-08-29 04:25:00,11.76,13.5,158.76
S105608,C7417,59,2024-10-29 11:24:00,24.879756,13.5,335.876706
S105609,C7417,152,2024-08-26 00:08:00,23.014601,18.0,414.262818
S10561,C0740,27,2024-11-03 17:34:00,11.76,22.5,264.6
S105610,C7417,24,2024-08-13 09:37:00,28.616,13.5,386.316
S105611,C7417,59,2024-10-29 13:29:00,28.616,13.5,386.316
S105612,C7417,8,2024-09-10 14:12:00,26.129697,18.0,470.334546
S105613,C7417,197,2024-08-27 11:24:00,28.616,18.0,515.088
S105614,C7417,27,2024-08-30 09:56:00,27.301714,22.5,614.288565
S105615,C7417,186,2024-08-22 14:33:00,26.138037,13.5,352.863499
S105616,C7417,138,2024-09-30 08:23:00,28.616,18.0,515.088
S105617,C7417,59,2024-09-24 12:59:00,28.616,13.5,386.316
S105618,C7417,76,2024-09-09 18:25:00,28.616,18.0,515.088
S105619,C7417,147,2024-10-04 05:15:00,28.616,18.0,515.088
S10562,C0740,168,2024-10-19 15:52:00,11.76,22.5,264.6
S105620,C7417,185,2024-08-21 00:31:00,28.616,13.5,386.316
S105621,C7417,138,2024-09-24 00:51:00,28.616,18.0,515.088
S105622,C7417,56,2024-08-18 04:36:00,28.616,18.0,515.088
S105623,C7417,27,2024-08-16 13:07:00,28.616,22.5,643.86
S105624,C7417,92,2024-09-24 06:32:00,23.302995,18.0,419.45391
S105625,C7417,157,2024-10-10 16:48:00,28.616,22.5,643.86
S105626,C7417,23,2024-10-08 13:53:00,28.616,22.5,643.86
S105627,C7417,118,2024-11-01 14:35:00,20.595923,13.5,278.044961
S105628,C7417,23,2024-09-16 08:07:00,28.616,22.5,643.86
S105629,C7418,108,2024-09-02 08:47:00,54.979879,18.0,989.637822
S10563,C0740,109,2024-10-26 15:31:00,11.76,13.5,158.76
S105630,C7418,60,2024-09-25 07:29:00,46.897474,18.0,844.154532
S105631,C7418,8,2024-09-17 18:59:00,59.618591,18.0,1073.134638
S105632,C7418,23,2024-08-31 21:54:00,53.143561,22.5,1195.730122
S105633,C7418,60,2024-09-19 18:24:00,54.974719,18.0,989.544942
S105634,C7418,115,2024-08-21 07:45:00,62.423092,13.5,842.711742
S105635,C7418,40,2024-10-11 19:58:00,47.156853,13.5,636.617515
S105636,C7418,115,2024-09-22 14:27:00,60.121164,13.5,811.635714
S105637,C7418,130,2024-10-09 04:32:00,62.808473,22.5,1413.190642
S105638,C7418,167,2024-09-30 12:21:00,62.449101,13.5,843.062863
S105639,C7418,24,2024-10-21 18:56:00,55.745681,13.5,752.566693
S10564,C0740,93,2024-10-27 16:44:00,11.76,22.5,264.6
S105640,C7418,29,2024-10-27 16:47:00,51.029954,18.0,918.539172
S105641,C7418,9,2024-09-06 21:05:00,65.17,13.5,879.795
S105642,C7419,32,2024-10-06 09:32:00,33.667759,13.5,454.514746
S105643,C7419,92,2024-10-07 05:37:00,27.686981,18.0,498.365658
S105644,C7419,63,2024-08-28 14:42:00,30.836209,13.5,416.288821
S105645,C7419,76,2024-09-17 08:50:00,37.24816,18.0,670.46688
S105646,C7419,72,2024-10-24 06:00:00,29.552176,22.5,664.92396
S105647,C7420,50,2024-09-21 03:09:00,13.627682,18.0,245.298276
S105648,C7420,56,2024-10-08 16:45:00,19.256232,18.0,346.612176
S105649,C7420,36,2024-08-17 14:37:00,15.926444,18.0,286.675992
S10565,C0740,59,2024-08-11 08:37:00,11.76,13.5,158.76
S105650,C7420,59,2024-11-07 21:48:00,14.342009,13.5,193.617121
S105651,C7420,32,2024-09-09 14:57:00,9.725044,13.5,131.288094
S105652,C7420,98,2024-11-02 10:50:00,18.541388,22.5,417.18123
S105653,C7420,151,2024-09-05 07:42:00,19.762147,18.0,355.718646
S105654,C7420,51,2024-10-25 11:35:00,13.101403,22.5,294.781567
S105655,C7420,155,2024-08-21 23:13:00,19.657134,13.5,265.371309
S105656,C7420,18,2024-08-12 12:33:00,22.684496,18.0,408.320928
S105657,C7420,109,2024-10-28 02:04:00,19.25895,13.5,259.995825
S105658,C7420,147,2024-10-02 16:24:00,18.240337,18.0,328.326066
S105659,C7420,72,2024-08-21 19:01:00,19.704729,22.5,443.356403
S10566,C0740,51,2024-09-01 10:54:00,11.76,22.5,264.6
S105660,C7420,174,2024-10-29 09:51:00,13.116213,18.0,236.091834
S105661,C7420,151,2024-09-13 07:27:00,23.042615,18.0,414.76707
S105662,C7420,155,2024-09-05 10:45:00,17.574238,13.5,237.252213
S105663,C7420,40,2024-10-01 22:46:00,17.617724,13.5,237.839274
S105664,C7421,29,2024-09-03 14:42:00,11.76,18.0,211.68
S105665,C7421,57,2024-11-06 02:13:00,11.76,18.0,211.68
S105666,C7421,41,2024-09-04 00:05:00,11.76,22.5,264.6
S105667,C7421,97,2024-08-22 09:55:00,11.76,18.0,211.68
S105668,C7421,75,2024-10-09 02:13:00,11.76,13.5,158.76
S105669,C7421,142,2024-10-02 11:24:00,11.76,13.5,158.76
S10567,C0741,164,2024-10-14 12:41:00,19.041026,13.5,257.053851
S105670,C7421,9,2024-10-05 08:56:00,11.76,13.5,158.76
S105671,C7421,109,2024-10-03 22:20:00,11.76,13.5,158.76
S105672,C7421,24,2024-08-24 10:34:00,11.76,13.5,158.76
S105673,C7421,92,2024-10-27 11:46:00,11.76,18.0,211.68
S105674,C7421,60,2024-10-16 10:01:00,11.76,18.0,211.68
S105675,C7421,9,2024-10-19 11:44:00,11.76,13.5,158.76
S105676,C7421,71,2024-10-18 05:08:00,11.76,13.5,158.76
S105677,C7421,138,2024-10-11 17:06:00,11.76,18.0,211.68
S105678,C7421,167,2024-10-17 08:58:00,11.76,13.5,158.76
S105679,C7421,167,2024-11-07 09:18:00,11.76,13.5,158.76
S10568,C0741,71,2024-10-10 10:47:00,21.07,13.5,284.445
S105680,C7421,188,2024-08-14 14:24:00,11.76,18.0,211.68
S105681,C7421,63,2024-09-16 11:29:00,11.76,13.5,158.76
S105682,C7422,155,2024-10-20 14:36:00,15.099738,13.5,203.846463
S105683,C7422,50,2024-09-09 17:04:00,13.552216,18.0,243.939888
S105684,C7422,32,2024-10-29 02:02:00,15.509979,13.5,209.384716
S105685,C7422,71,2024-09-26 13:00:00,11.916315,13.5,160.870253
S105686,C7422,60,2024-09-14 11:19:00,15.68,18.0,282.24
S105687,C7422,92,2024-08-15 02:57:00,15.68,18.0,282.24
S105688,C7422,8,2024-10-30 05:06:00,11.863324,18.0,213.539832
S105689,C7422,142,2024-08-31 19:23:00,15.68,13.5,211.68
S10569,C0741,190,2024-10-18 10:54:00,16.954552,18.0,305.181936
S105690,C7423,29,2024-10-04 08:26:00,18.196905,18.0,327.54429
S105691,C7423,56,2024-09-18 13:36:00,22.305291,18.0,401.495238
S105692,C7423,98,2024-10-09 10:11:00,12.862474,22.5,289.405665
S105693,C7423,59,2024-11-02 11:39:00,17.265553,13.5,233.084966
S105694,C7423,24,2024-09-14 01:16:00,16.370122,13.5,220.996647
S105695,C7423,130,2024-11-02 10:09:00,13.214755,22.5,297.331988
S105696,C7423,89,2024-09-23 15:27:00,20.82508,13.5,281.13858
S105697,C7423,190,2024-08-21 09:46:00,15.270869,18.0,274.875642
S105698,C7423,140,2024-08-13 10:11:00,15.513387,18.0,279.240966
S105699,C7423,25,2024-10-04 20:42:00,20.454374,13.5,276.134049
S10570,C0741,98,2024-09-21 12:44:00,17.576874,22.5,395.479665
S105700,C7423,186,2024-10-27 07:18:00,20.755634,13.5,280.201059
S105701,C7423,7,2024-08-11 13:24:00,21.236055,18.0,382.24899
S105702,C7423,57,2024-09-15 10:21:00,20.250446,18.0,364.508028
S105703,C7423,76,2024-10-24 09:59:00,19.539762,18.0,351.715716
S105704,C7423,147,2024-09-02 12:21:00,14.775562,18.0,265.960116
S105705,C7424,29,2024-10-27 07:15:00,10.166604,18.0,182.998872
S105706,C7424,12,2024-08-25 18:24:00,17.519064,18.0,315.343152
S105707,C7424,21,2024-09-04 00:03:00,18.587053,22.5,418.208693
S105708,C7424,87,2024-10-26 09:50:00,8.500209,13.5,114.752821
S105709,C7424,68,2024-08-28 10:59:00,13.584732,18.0,244.525176
S10571,C0741,155,2024-09-21 08:37:00,12.454704,13.5,168.138504
S105710,C7424,18,2024-10-27 13:50:00,16.859411,18.0,303.469398
S105711,C7424,197,2024-10-10 12:28:00,15.698185,18.0,282.56733
S105712,C7424,72,2024-11-07 22:23:00,18.372713,22.5,413.386043
S105713,C7424,58,2024-11-05 10:24:00,21.024043,13.5,283.82458
S105714,C7424,50,2024-08-13 13:30:00,15.018298,18.0,270.329364
S105715,C7424,24,2024-09-22 06:30:00,19.283481,13.5,260.326993
S105716,C7424,32,2024-09-12 12:07:00,17.395405,13.5,234.837967
S105717,C7424,8,2024-10-21 14:35:00,16.486671,18.0,296.760078
S105718,C7424,29,2024-08-21 11:58:00,21.56,18.0,388.08
S105719,C7424,186,2024-08-28 08:28:00,19.878434,13.5,268.358859
S10572,C0741,51,2024-09-13 16:26:00,21.07,22.5,474.075
S105720,C7424,152,2024-09-23 18:24:00,16.323463,18.0,293.822334
S105721,C7425,118,2024-09-18 21:22:00,15.68,13.5,211.68
S105722,C7425,56,2024-09-19 08:14:00,15.68,18.0,282.24
S105723,C7425,138,2024-10-07 06:08:00,15.68,18.0,282.24
S105724,C7425,26,2024-08-26 00:42:00,15.68,18.0,282.24
S105725,C7425,188,2024-10-29 12:03:00,15.68,18.0,282.24
S105726,C7425,186,2024-10-03 14:19:00,15.68,13.5,211.68
S105727,C7425,56,2024-09-10 17:09:00,11.014473,18.0,198.260514
S105728,C7425,181,2024-08-15 19:44:00,15.68,18.0,282.24
S105729,C7425,32,2024-09-20 09:52:00,13.565991,13.5,183.140879
S10573,C0741,98,2024-09-06 00:32:00,14.262238,22.5,320.900355
S105730,C7425,88,2024-10-06 17:36:00,11.635587,22.5,261.800707
S105731,C7425,57,2024-09-23 13:22:00,15.68,18.0,282.24
S105732,C7425,87,2024-10-20 08:00:00,15.68,13.5,211.68
S105733,C7425,59,2024-08-21 14:12:00,15.263979,13.5,206.063716
S105734,C7425,189,2024-10-25 11:58:00,11.567156,22.5,260.26101
S105735,C7426,189,2024-10-28 16:28:00,18.13,22.5,407.925
S105736,C7426,58,2024-08-15 11:58:00,18.13,13.5,244.755
S105737,C7426,138,2024-11-03 19:29:00,18.13,18.0,326.34
S105738,C7426,57,2024-10-17 11:19:00,18.13,18.0,326.34
S105739,C7426,29,2024-08-21 18:02:00,18.13,18.0,326.34
S10574,C0741,36,2024-09-08 05:11:00,20.899339,18.0,376.188102
S105740,C7426,115,2024-10-08 06:05:00,18.13,13.5,244.755
S105741,C7426,8,2024-08-22 15:51:00,18.13,18.0,326.34
S105742,C7426,32,2024-08-12 04:17:00,18.13,13.5,244.755
S105743,C7426,51,2024-10-18 13:35:00,18.13,22.5,407.925
S105744,C7426,8,2024-08-17 19:00:00,18.13,18.0,326.34
S105745,C7426,63,2024-11-04 00:33:00,18.13,13.5,244.755
S105746,C7427,118,2024-09-27 09:14:00,25.48,13.5,343.98
S105747,C7427,71,2024-09-17 15:36:00,25.48,13.5,343.98
S105748,C7427,71,2024-11-03 11:28:00,25.48,13.5,343.98
S105749,C7427,36,2024-10-12 13:38:00,22.689145,18.0,408.40461
S10575,C0741,142,2024-10-08 10:16:00,20.928749,13.5,282.538112
S105750,C7427,151,2024-09-22 17:59:00,25.48,18.0,458.64
S105751,C7427,59,2024-11-02 23:19:00,25.48,13.5,343.98
S105752,C7427,29,2024-10-19 07:51:00,25.48,18.0,458.64
S105753,C7427,36,2024-08-20 15:23:00,25.48,18.0,458.64
S105754,C7427,63,2024-09-02 16:47:00,25.48,13.5,343.98
S105755,C7427,59,2024-09-25 10:01:00,25.311107,13.5,341.699945
S105756,C7427,98,2024-10-31 16:30:00,25.48,22.5,573.3
S105757,C7427,147,2024-09-22 16:07:00,25.48,18.0,458.64
S105758,C7427,2,2024-09-24 08:02:00,25.48,18.0,458.64
S105759,C7427,142,2024-09-05 04:46:00,25.48,13.5,343.98
S10576,C0741,25,2024-08-28 06:25:00,19.599611,13.5,264.594748
S105760,C7427,88,2024-09-03 07:06:00,25.48,22.5,573.3
S105761,C7427,18,2024-10-10 06:28:00,25.48,18.0,458.64
S105762,C7427,157,2024-10-19 20:49:00,25.48,22.5,573.3
S105763,C7427,151,2024-11-01 14:44:00,22.356017,18.0,402.408306
S105764,C7428,138,2024-10-24 07:18:00,11.76,18.0,211.68
S105765,C7428,189,2024-08-31 03:08:00,11.76,22.5,264.6
S105766,C7428,93,2024-09-17 08:27:00,11.76,22.5,264.6
S105767,C7428,26,2024-10-10 10:47:00,11.76,18.0,211.68
S105768,C7428,18,2024-08-17 12:07:00,11.76,18.0,211.68
S105769,C7428,190,2024-11-02 11:09:00,11.76,18.0,211.68
S10577,C0741,115,2024-09-10 15:23:00,17.050439,13.5,230.180926
S105770,C7428,168,2024-09-20 15:52:00,11.76,22.5,264.6
S105771,C7428,58,2024-09-27 17:05:00,11.76,13.5,158.76
S105772,C7428,2,2024-08-14 08:19:00,11.76,18.0,211.68
S105773,C7428,71,2024-09-27 04:05:00,11.76,13.5,158.76
S105774,C7428,8,2024-09-11 17:55:00,11.76,18.0,211.68
S105775,C7428,23,2024-10-22 20:04:00,11.76,22.5,264.6
